"provider_release_version","metric","sample_size","match","lower","upper","resamples_array","region","matching_run_id","provider_id","country","sampling_run_id","aggregation_target_col"
"25220.000 ON","ssf","768","0.10681380208333333","0.08977864583333332","0.125","[""0.10677083333333333"",""0.11067708333333333"",""0.1171875"",""0.10546875"",""0.09765625"",""0.09895833333333333"",""0.11067708333333333"",""0.11067708333333333"",""0.11197916666666667"",""0.10807291666666667"",""0.09765625"",""0.11848958333333333"",""0.1015625"",""0.109375"",""0.11458333333333333"",""0.10416666666666667"",""0.1171875"",""0.08072916666666667"",""0.11588541666666667"",""0.10677083333333333"",""0.10677083333333333"",""0.11458333333333333"",""0.10677083333333333"",""0.09244791666666667"",""0.09114583333333333"",""0.10807291666666667"",""0.11979166666666667"",""0.11328125"",""0.10286458333333333"",""0.109375"",""0.09635416666666667"",""0.10286458333333333"",""0.10546875"",""0.11458333333333333"",""0.10677083333333333"",""0.11588541666666667"",""0.1015625"",""0.11458333333333333"",""0.10807291666666667"",""0.10677083333333333"",""0.11458333333333333"",""0.08984375"",""0.10807291666666667"",""0.10546875"",""0.10026041666666667"",""0.1171875"",""0.12630208333333334"",""0.10807291666666667"",""0.11197916666666667"",""0.09114583333333333"",""0.09765625"",""0.12890625"",""0.11588541666666667"",""0.109375"",""0.09114583333333333"",""0.11067708333333333"",""0.13411458333333334"",""0.11458333333333333"",""0.09635416666666667"",""0.09505208333333333"",""0.10026041666666667"",""0.11328125"",""0.1015625"",""0.10546875"",""0.09375"",""0.1171875"",""0.11067708333333333"",""0.09114583333333333"",""0.12109375"",""0.12239583333333333"",""0.10286458333333333"",""0.10026041666666667"",""0.10416666666666667"",""0.10807291666666667"",""0.08854166666666667"",""0.10286458333333333"",""0.09765625"",""0.11067708333333333"",""0.11979166666666667"",""0.11588541666666667"",""0.12890625"",""0.11848958333333333"",""0.09765625"",""0.11328125"",""0.11197916666666667"",""0.10286458333333333"",""0.10677083333333333"",""0.10546875"",""0.11328125"",""0.10807291666666667"",""0.10807291666666667"",""0.10546875"",""0.11328125"",""0.08984375"",""0.1015625"",""0.11067708333333333"",""0.08203125"",""0.10807291666666667"",""0.11588541666666667"",""0.11458333333333333"",""0.10807291666666667"",""0.08984375"",""0.12760416666666666"",""0.12369791666666667"",""0.12239583333333333"",""0.10286458333333333"",""0.09635416666666667"",""0.109375"",""0.08333333333333333"",""0.11328125"",""0.12109375"",""0.11979166666666667"",""0.109375"",""0.1015625"",""0.09895833333333333"",""0.09505208333333333"",""0.10416666666666667"",""0.11848958333333333"",""0.10677083333333333"",""0.09505208333333333"",""0.11979166666666667"",""0.11588541666666667"",""0.09895833333333333"",""0.10416666666666667"",""0.08333333333333333"",""0.11979166666666667"",""0.11458333333333333"",""0.09765625"",""0.09635416666666667"",""0.1015625"",""0.11848958333333333"",""0.10546875"",""0.12890625"",""0.09505208333333333"",""0.09375"",""0.09375"",""0.08072916666666667"",""0.09635416666666667"",""0.08854166666666667"",""0.09765625"",""0.10677083333333333"",""0.09895833333333333"",""0.09765625"",""0.12239583333333333"",""0.10416666666666667"",""0.09505208333333333"",""0.10807291666666667"",""0.08072916666666667"",""0.11588541666666667"",""0.1171875"",""0.109375"",""0.12630208333333334"",""0.09635416666666667"",""0.11328125"",""0.10026041666666667"",""0.109375"",""0.11458333333333333"",""0.11458333333333333"",""0.12369791666666667"",""0.11197916666666667"",""0.09895833333333333"",""0.09114583333333333"",""0.12239583333333333"",""0.10546875"",""0.11458333333333333"",""0.09635416666666667"",""0.109375"",""0.07421875"",""0.09765625"",""0.12109375"",""0.09635416666666667"",""0.09505208333333333"",""0.12890625"",""0.11979166666666667"",""0.109375"",""0.09244791666666667"",""0.11588541666666667"",""0.12369791666666667"",""0.10677083333333333"",""0.10807291666666667"",""0.10546875"",""0.13151041666666666"",""0.12369791666666667"",""0.1015625"",""0.07942708333333333"",""0.08463541666666667"",""0.08463541666666667"",""0.10416666666666667"",""0.07942708333333333"",""0.09895833333333333"",""0.10677083333333333"",""0.10026041666666667"",""0.1015625"",""0.11328125"",""0.12109375"",""0.10807291666666667"",""0.11197916666666667"",""0.10286458333333333"",""0.10286458333333333"",""0.109375"",""0.11197916666666667"",""0.13541666666666666"",""0.11458333333333333"",""0.09895833333333333"",""0.13020833333333334"",""0.10026041666666667"",""0.11458333333333333"",""0.10677083333333333"",""0.10677083333333333"",""0.1015625"",""0.10807291666666667"",""0.08854166666666667"",""0.1015625"",""0.1171875"",""0.09375"",""0.1015625"",""0.1015625"",""0.10546875"",""0.10026041666666667"",""0.11848958333333333"",""0.09375"",""0.08984375"",""0.1171875"",""0.08203125"",""0.09765625"",""0.12239583333333333"",""0.12369791666666667"",""0.10807291666666667"",""0.10677083333333333"",""0.08984375"",""0.10546875"",""0.11979166666666667"",""0.10677083333333333"",""0.09635416666666667"",""0.109375"",""0.125"",""0.11328125"",""0.10026041666666667"",""0.13020833333333334"",""0.12369791666666667"",""0.10416666666666667"",""0.09635416666666667"",""0.10286458333333333"",""0.08203125"",""0.1015625"",""0.09765625"",""0.11067708333333333"",""0.09635416666666667"",""0.11848958333333333"",""0.09244791666666667"",""0.10807291666666667"",""0.10416666666666667"",""0.09244791666666667"",""0.10677083333333333"",""0.125"",""0.1171875"",""0.08463541666666667"",""0.109375"",""0.09765625"",""0.11197916666666667"",""0.09765625"",""0.12890625"",""0.1171875"",""0.11197916666666667"",""0.09375"",""0.11067708333333333"",""0.10286458333333333"",""0.1171875"",""0.10286458333333333"",""0.1171875"",""0.09375"",""0.10677083333333333"",""0.11848958333333333"",""0.11458333333333333"",""0.08723958333333333"",""0.10416666666666667"",""0.10677083333333333"",""0.11458333333333333"",""0.13411458333333334"",""0.08072916666666667"",""0.08333333333333333"",""0.13020833333333334"",""0.09375"",""0.08723958333333333"",""0.11328125"",""0.10416666666666667"",""0.11458333333333333"",""0.08463541666666667"",""0.11848958333333333"",""0.11328125"",""0.1015625"",""0.10546875"",""0.11458333333333333"",""0.09375"",""0.10807291666666667"",""0.10807291666666667"",""0.1015625"",""0.11848958333333333"",""0.11458333333333333"",""0.109375"",""0.11588541666666667"",""0.10026041666666667"",""0.11979166666666667"",""0.09635416666666667"",""0.09895833333333333"",""0.09505208333333333"",""0.1015625"",""0.1171875"",""0.11067708333333333"",""0.1171875"",""0.10677083333333333"",""0.1171875"",""0.125"",""0.109375"",""0.09765625"",""0.12109375"",""0.12369791666666667"",""0.1171875"",""0.09244791666666667"",""0.11328125"",""0.12760416666666666"",""0.11328125"",""0.09505208333333333"",""0.09505208333333333"",""0.09114583333333333"",""0.09244791666666667"",""0.11848958333333333"",""0.09765625"",""0.09765625"",""0.11067708333333333"",""0.125"",""0.10286458333333333"",""0.10416666666666667"",""0.10677083333333333"",""0.09114583333333333"",""0.09765625"",""0.11458333333333333"",""0.12890625"",""0.10286458333333333"",""0.10807291666666667"",""0.125"",""0.09505208333333333"",""0.10546875"",""0.109375"",""0.11588541666666667"",""0.09895833333333333"",""0.10026041666666667"",""0.11067708333333333"",""0.09244791666666667"",""0.09765625"",""0.109375"",""0.09244791666666667"",""0.10286458333333333"",""0.09765625"",""0.10546875"",""0.11197916666666667"",""0.10286458333333333"",""0.08854166666666667"",""0.10677083333333333"",""0.10677083333333333"",""0.11067708333333333"",""0.11067708333333333"",""0.10807291666666667"",""0.0859375"",""0.09114583333333333"",""0.11067708333333333"",""0.09375"",""0.1171875"",""0.10807291666666667"",""0.09765625"",""0.09505208333333333"",""0.11458333333333333"",""0.12630208333333334"",""0.09244791666666667"",""0.11458333333333333"",""0.09114583333333333"",""0.08723958333333333"",""0.11067708333333333"",""0.09635416666666667"",""0.08463541666666667"",""0.10416666666666667"",""0.109375"",""0.09505208333333333"",""0.10286458333333333"",""0.10286458333333333"",""0.10807291666666667"",""0.11328125"",""0.10286458333333333"",""0.11458333333333333"",""0.10677083333333333"",""0.1171875"",""0.11328125"",""0.09635416666666667"",""0.1171875"",""0.09114583333333333"",""0.11328125"",""0.11458333333333333"",""0.10677083333333333"",""0.11588541666666667"",""0.09375"",""0.08984375"",""0.10026041666666667"",""0.12239583333333333"",""0.08463541666666667"",""0.11458333333333333"",""0.09765625"",""0.1015625"",""0.11067708333333333"",""0.109375"",""0.1171875"",""0.11979166666666667"",""0.10807291666666667"",""0.12369791666666667"",""0.109375"",""0.10286458333333333"",""0.1015625"",""0.09765625"",""0.125"",""0.12239583333333333"",""0.12890625"",""0.09505208333333333"",""0.12109375"",""0.1171875"",""0.10286458333333333"",""0.08984375"",""0.12109375"",""0.09765625"",""0.09895833333333333"",""0.09244791666666667"",""0.10677083333333333"",""0.09505208333333333"",""0.1015625"",""0.11328125"",""0.1015625"",""0.10286458333333333"",""0.09114583333333333"",""0.11197916666666667"",""0.13151041666666666"",""0.1015625"",""0.09895833333333333"",""0.10807291666666667"",""0.09375"",""0.12760416666666666"",""0.10026041666666667"",""0.11848958333333333"",""0.11979166666666667"",""0.11848958333333333"",""0.09895833333333333"",""0.109375"",""0.10546875"",""0.12890625"",""0.13151041666666666"",""0.09635416666666667"",""0.10546875"",""0.11197916666666667"",""0.1015625"",""0.10416666666666667"",""0.10416666666666667"",""0.109375"",""0.10286458333333333"",""0.11067708333333333"",""0.11848958333333333"",""0.12369791666666667"",""0.09765625"",""0.10807291666666667"",""0.11979166666666667"",""0.1171875"",""0.11197916666666667"",""0.11328125"",""0.109375"",""0.10807291666666667"",""0.11979166666666667"",""0.11458333333333333"",""0.10677083333333333"",""0.1171875"",""0.078125"",""0.11979166666666667"",""0.10807291666666667"",""0.09895833333333333"",""0.109375"",""0.0859375"",""0.125"",""0.09375"",""0.10807291666666667"",""0.10286458333333333"",""0.11197916666666667"",""0.09895833333333333"",""0.11067708333333333"",""0.11197916666666667"",""0.13151041666666666"",""0.1015625"",""0.125"",""0.10286458333333333"",""0.10807291666666667"",""0.10026041666666667"",""0.1171875"",""0.09505208333333333"",""0.12630208333333334"",""0.125"",""0.10286458333333333"",""0.11588541666666667"",""0.09635416666666667"",""0.09895833333333333"",""0.11067708333333333"",""0.12630208333333334"",""0.10807291666666667"",""0.10286458333333333"",""0.08984375"",""0.11067708333333333"",""0.10416666666666667"",""0.1015625"",""0.10677083333333333"",""0.10026041666666667"",""0.10416666666666667"",""0.11067708333333333"",""0.125"",""0.109375"",""0.1015625"",""0.11588541666666667"",""0.10546875"",""0.1171875"",""0.10677083333333333"",""0.1015625"",""0.1171875"",""0.10026041666666667"",""0.11197916666666667"",""0.08723958333333333"",""0.09765625"",""0.12630208333333334"",""0.11197916666666667"",""0.11197916666666667"",""0.1171875"",""0.109375"",""0.14322916666666666"",""0.10546875"",""0.11328125"",""0.08984375"",""0.09114583333333333"",""0.109375"",""0.10416666666666667"",""0.11979166666666667"",""0.11067708333333333"",""0.11197916666666667"",""0.109375"",""0.08463541666666667"",""0.09244791666666667"",""0.10807291666666667"",""0.09765625"",""0.08854166666666667"",""0.10677083333333333"",""0.09505208333333333"",""0.1015625"",""0.12890625"",""0.09505208333333333"",""0.11979166666666667"",""0.10546875"",""0.10546875"",""0.10416666666666667"",""0.11067708333333333"",""0.109375"",""0.09375"",""0.11458333333333333"",""0.10546875"",""0.10026041666666667"",""0.10807291666666667"",""0.11979166666666667"",""0.0859375"",""0.09505208333333333"",""0.11588541666666667"",""0.09765625"",""0.12369791666666667"",""0.09765625"",""0.109375"",""0.10026041666666667"",""0.10026041666666667"",""0.1171875"",""0.10807291666666667"",""0.11067708333333333"",""0.12239583333333333"",""0.12239583333333333"",""0.109375"",""0.078125"",""0.12890625"",""0.09895833333333333"",""0.11197916666666667"",""0.10807291666666667"",""0.10807291666666667"",""0.11458333333333333"",""0.09635416666666667"",""0.11067708333333333"",""0.11197916666666667"",""0.10546875"",""0.11328125"",""0.11197916666666667"",""0.1171875"",""0.11458333333333333"",""0.11197916666666667"",""0.10677083333333333"",""0.08984375"",""0.10026041666666667"",""0.10677083333333333"",""0.125"",""0.10677083333333333"",""0.09505208333333333"",""0.09375"",""0.11458333333333333"",""0.11979166666666667"",""0.09895833333333333"",""0.09895833333333333"",""0.109375"",""0.11067708333333333"",""0.10416666666666667"",""0.10677083333333333"",""0.10677083333333333"",""0.09505208333333333"",""0.09635416666666667"",""0.08854166666666667"",""0.11979166666666667"",""0.109375"",""0.109375"",""0.09765625"",""0.11458333333333333"",""0.09895833333333333"",""0.11458333333333333"",""0.12760416666666666"",""0.10416666666666667"",""0.08984375"",""0.12890625"",""0.09635416666666667"",""0.1171875"",""0.1171875"",""0.10546875"",""0.1328125"",""0.12630208333333334"",""0.1015625"",""0.09765625"",""0.10286458333333333"",""0.10416666666666667"",""0.11979166666666667"",""0.10677083333333333"",""0.1171875"",""0.10546875"",""0.10807291666666667"",""0.10286458333333333"",""0.1015625"",""0.11197916666666667"",""0.10807291666666667"",""0.11328125"",""0.08854166666666667"",""0.1171875"",""0.09635416666666667"",""0.10286458333333333"",""0.12109375"",""0.10286458333333333"",""0.09505208333333333"",""0.10546875"",""0.10807291666666667"",""0.1015625"",""0.1171875"",""0.10546875"",""0.11328125"",""0.10807291666666667"",""0.10026041666666667"",""0.08984375"",""0.109375"",""0.11848958333333333"",""0.10286458333333333"",""0.1171875"",""0.1171875"",""0.11328125"",""0.11197916666666667"",""0.109375"",""0.12890625"",""0.11328125"",""0.1015625"",""0.1015625"",""0.10807291666666667"",""0.11067708333333333"",""0.11588541666666667"",""0.11328125"",""0.10286458333333333"",""0.10286458333333333"",""0.10807291666666667"",""0.11588541666666667"",""0.11328125"",""0.09114583333333333"",""0.10677083333333333"",""0.11979166666666667"",""0.08984375"",""0.09505208333333333"",""0.10416666666666667"",""0.10026041666666667"",""0.11588541666666667"",""0.12239583333333333"",""0.11328125"",""0.09244791666666667"",""0.09765625"",""0.10286458333333333"",""0.10677083333333333"",""0.07682291666666667"",""0.10286458333333333"",""0.11588541666666667"",""0.08723958333333333"",""0.1015625"",""0.10026041666666667"",""0.11588541666666667"",""0.109375"",""0.11588541666666667"",""0.12239583333333333"",""0.08984375"",""0.10286458333333333"",""0.1171875"",""0.09375"",""0.1015625"",""0.10677083333333333"",""0.10807291666666667"",""0.09895833333333333"",""0.11197916666666667"",""0.11328125"",""0.11328125"",""0.09635416666666667"",""0.09244791666666667"",""0.09375"",""0.11979166666666667"",""0.10026041666666667"",""0.1015625"",""0.10416666666666667"",""0.11848958333333333"",""0.10026041666666667"",""0.08984375"",""0.10286458333333333"",""0.10416666666666667"",""0.10026041666666667"",""0.10807291666666667"",""0.10026041666666667"",""0.10677083333333333"",""0.12760416666666666"",""0.11588541666666667"",""0.10807291666666667"",""0.11328125"",""0.10677083333333333"",""0.09375"",""0.10677083333333333"",""0.11588541666666667"",""0.08723958333333333"",""0.09635416666666667"",""0.10416666666666667"",""0.10546875"",""0.13932291666666666"",""0.08984375"",""0.11067708333333333"",""0.09244791666666667"",""0.11848958333333333"",""0.12239583333333333"",""0.09375"",""0.11328125"",""0.11588541666666667"",""0.10677083333333333"",""0.09765625"",""0.11328125"",""0.08984375"",""0.10026041666666667"",""0.08723958333333333"",""0.09765625"",""0.11588541666666667"",""0.10546875"",""0.11458333333333333"",""0.10416666666666667"",""0.10416666666666667"",""0.11328125"",""0.109375"",""0.125"",""0.10286458333333333"",""0.10807291666666667"",""0.109375"",""0.11197916666666667"",""0.10416666666666667"",""0.09244791666666667"",""0.11458333333333333"",""0.11328125"",""0.10546875"",""0.09505208333333333"",""0.10026041666666667"",""0.12109375"",""0.1171875"",""0.09895833333333333"",""0.10416666666666667"",""0.10546875"",""0.1171875"",""0.11458333333333333"",""0.08854166666666667"",""0.11328125"",""0.10026041666666667"",""0.09895833333333333"",""0.0859375"",""0.109375"",""0.10807291666666667"",""0.10026041666666667"",""0.140625"",""0.11067708333333333"",""0.09635416666666667"",""0.08463541666666667"",""0.109375"",""0.12109375"",""0.11328125"",""0.09765625"",""0.09895833333333333"",""0.12760416666666666"",""0.12109375"",""0.13151041666666666"",""0.09895833333333333"",""0.125"",""0.11979166666666667"",""0.10026041666666667"",""0.11588541666666667"",""0.10546875"",""0.09635416666666667"",""0.11197916666666667"",""0.10677083333333333"",""0.11067708333333333"",""0.078125"",""0.10807291666666667"",""0.11979166666666667"",""0.09375"",""0.09114583333333333"",""0.09375"",""0.11979166666666667"",""0.11197916666666667"",""0.1171875"",""0.109375"",""0.13411458333333334"",""0.09114583333333333"",""0.11588541666666667"",""0.09375"",""0.09635416666666667"",""0.1015625"",""0.12239583333333333"",""0.10677083333333333"",""0.10026041666666667"",""0.10807291666666667"",""0.1171875"",""0.11848958333333333"",""0.09765625"",""0.12109375"",""0.11588541666666667"",""0.125"",""0.09375"",""0.11848958333333333"",""0.11328125"",""0.1171875"",""0.1015625"",""0.11328125"",""0.10677083333333333"",""0.12369791666666667"",""0.10546875"",""0.10026041666666667"",""0.09895833333333333"",""0.09895833333333333"",""0.11328125"",""0.12630208333333334"",""0.11328125"",""0.09505208333333333"",""0.11848958333333333"",""0.12239583333333333"",""0.11979166666666667"",""0.11067708333333333"",""0.09244791666666667"",""0.08984375"",""0.109375"",""0.10546875"",""0.12760416666666666"",""0.08723958333333333"",""0.11588541666666667"",""0.109375"",""0.10546875"",""0.1171875"",""0.0859375"",""0.10546875"",""0.1015625"",""0.12109375"",""0.09244791666666667"",""0.13411458333333334"",""0.1171875"",""0.10286458333333333"",""0.10546875"",""0.109375"",""0.09505208333333333"",""0.10286458333333333"",""0.09114583333333333"",""0.10286458333333333"",""0.1171875"",""0.11067708333333333"",""0.09635416666666667"",""0.109375"",""0.10677083333333333"",""0.11067708333333333"",""0.09895833333333333"",""0.13411458333333334"",""0.11197916666666667"",""0.08333333333333333"",""0.10677083333333333"",""0.10807291666666667"",""0.11848958333333333"",""0.10677083333333333"",""0.08333333333333333"",""0.11197916666666667"",""0.09114583333333333"",""0.12760416666666666"",""0.09765625"",""0.09895833333333333"",""0.09375"",""0.09114583333333333"",""0.09765625"",""0.11979166666666667"",""0.11588541666666667"",""0.10026041666666667"",""0.09375"",""0.11458333333333333"",""0.109375"",""0.109375"",""0.09375"",""0.10416666666666667"",""0.1171875"",""0.10546875"",""0.11328125"",""0.08854166666666667"",""0.1171875"",""0.1015625"",""0.09375"",""0.11979166666666667"",""0.10677083333333333"",""0.11328125"",""0.08984375"",""0.09895833333333333"",""0.10026041666666667"",""0.11458333333333333"",""0.09505208333333333"",""0.11588541666666667"",""0.109375"",""0.09375"",""0.109375"",""0.08723958333333333"",""0.109375"",""0.10807291666666667"",""0.125"",""0.109375"",""0.1015625"",""0.10416666666666667"",""0.09114583333333333"",""0.10807291666666667"",""0.10677083333333333"",""0.10416666666666667"",""0.1171875"",""0.09635416666666667"",""0.10546875"",""0.10416666666666667"",""0.10546875"",""0.1015625"",""0.10026041666666667"",""0.08984375"",""0.11067708333333333"",""0.10416666666666667"",""0.11979166666666667"",""0.09635416666666667"",""0.09244791666666667"",""0.09505208333333333"",""0.09895833333333333"",""0.09244791666666667"",""0.1015625"",""0.11848958333333333"",""0.1171875"",""0.09114583333333333"",""0.11458333333333333"",""0.11067708333333333"",""0.109375"",""0.11067708333333333"",""0.10546875"",""0.10026041666666667"",""0.10546875"",""0.10807291666666667"",""0.10546875"",""0.10807291666666667"",""0.10807291666666667"",""0.10807291666666667"",""0.11197916666666667"",""0.10416666666666667"",""0.11197916666666667"",""0.11848958333333333"",""0.10416666666666667"",""0.1015625"",""0.10026041666666667"",""0.10026041666666667"",""0.09895833333333333"",""0.09505208333333333"",""0.11067708333333333"",""0.11067708333333333"",""0.1171875"",""0.11067708333333333"",""0.11458333333333333"",""0.09505208333333333""]","country","20250529-09292361TEST","om","ALB","20250515-0001","match"
